,UCT Date,Custom Date,Temp (C)
361,01/08/10 12:15:00,01/08/10 04:15:00,13.0
362,01/08/10 12:31:00,01/08/10 04:31:00,13.0
363,01/08/10 12:53:00,01/08/10 04:53:00,12.2
364,01/08/10 13:17:00,01/08/10 05:17:00,13.0
365,01/08/10 13:37:00,01/08/10 05:37:00,13.0
366,01/08/10 13:46:00,01/08/10 05:46:00,13.0
367,01/08/10 13:53:00,01/08/10 05:53:00,12.2
368,01/08/10 14:03:00,01/08/10 06:03:00,12.0
369,01/08/10 14:53:00,01/08/10 06:53:00,12.2
370,01/08/10 14:57:00,01/08/10 06:57:00,12.0
371,01/08/10 15:26:00,01/08/10 07:26:00,12.0
372,01/08/10 15:53:00,01/08/10 07:53:00,12.2
373,01/08/10 16:23:00,01/08/10 08:23:00,12.0
374,01/08/10 16:30:00,01/08/10 08:30:00,12.0
375,01/08/10 16:53:00,01/08/10 08:53:00,12.8
376,01/08/10 17:47:00,01/08/10 09:47:00,13.0
377,01/08/10 17:51:00,01/08/10 09:51:00,13.0
378,01/08/10 17:53:00,01/08/10 09:53:00,12.8
379,01/08/10 18:06:00,01/08/10 10:06:00,13.0
380,01/08/10 18:14:00,01/08/10 10:14:00,13.0
381,01/08/10 18:35:00,01/08/10 10:35:00,13.0
382,01/08/10 18:45:00,01/08/10 10:45:00,13.0
383,01/08/10 18:51:00,01/08/10 10:51:00,13.0
384,01/08/10 18:53:00,01/08/10 10:53:00,12.8
385,01/08/10 19:05:00,01/08/10 11:05:00,13.0
386,01/08/10 19:30:00,01/08/10 11:30:00,13.0
387,01/08/10 19:53:00,01/08/10 11:53:00,13.3
388,01/08/10 20:53:00,01/08/10 12:53:00,14.4
389,01/08/10 21:53:00,01/08/10 13:53:00,15.6
390,01/08/10 22:53:00,01/08/10 14:53:00,15.6
391,01/08/10 23:53:00,01/08/10 15:53:00,13.9
392,01/09/10 00:53:00,01/08/10 16:53:00,13.3
393,01/09/10 01:24:00,01/08/10 17:24:00,13.0
394,01/09/10 01:53:00,01/08/10 17:53:00,12.2
395,01/09/10 02:03:00,01/08/10 18:03:00,12.0
396,01/09/10 02:28:00,01/08/10 18:28:00,13.0
397,01/09/10 02:53:00,01/08/10 18:53:00,12.8
398,01/09/10 03:53:00,01/08/10 19:53:00,12.8
399,01/09/10 04:53:00,01/08/10 20:53:00,13.3
400,01/09/10 05:53:00,01/08/10 21:53:00,12.2
401,01/09/10 06:53:00,01/08/10 22:53:00,11.1
402,01/09/10 07:53:00,01/08/10 23:53:00,10.0
403,01/09/10 07:59:00,01/08/10 23:59:00,#N/A
404,01/09/10 08:44:00,01/09/10 00:44:00,11.0
405,01/09/10 08:53:00,01/09/10 00:53:00,10.6
406,01/09/10 09:01:00,01/09/10 01:01:00,11.0
407,01/09/10 09:53:00,01/09/10 01:53:00,11.1
408,01/09/10 10:53:00,01/09/10 02:53:00,10.6
409,01/09/10 11:27:00,01/09/10 03:27:00,11.0
410,01/09/10 11:42:00,01/09/10 03:42:00,11.0
411,01/09/10 11:53:00,01/09/10 03:53:00,11.1
412,01/09/10 12:53:00,01/09/10 04:53:00,10.0
413,01/09/10 13:53:00,01/09/10 05:53:00,10.0
414,01/09/10 14:53:00,01/09/10 06:53:00,10.6
415,01/09/10 15:53:00,01/09/10 07:53:00,10.0
416,01/09/10 16:53:00,01/09/10 08:53:00,10.0
417,01/09/10 17:09:00,01/09/10 09:09:00,11.0
418,01/09/10 17:26:00,01/09/10 09:26:00,11.0
419,01/09/10 17:53:00,01/09/10 09:53:00,11.1
420,01/09/10 18:53:00,01/09/10 10:53:00,12.2
421,01/09/10 19:53:00,01/09/10 11:53:00,12.8
422,01/09/10 20:53:00,01/09/10 12:53:00,13.9
423,01/09/10 21:53:00,01/09/10 13:53:00,15.0
424,01/09/10 22:30:00,01/09/10 14:30:00,15.0
425,01/09/10 22:39:00,01/09/10 14:39:00,14.0
426,01/09/10 22:51:00,01/09/10 14:51:00,14.0
427,01/09/10 22:53:00,01/09/10 14:53:00,14.4
428,01/09/10 23:24:00,01/09/10 15:24:00,16.0
429,01/09/10 23:53:00,01/09/10 15:53:00,15.6
430,01/10/10 00:00:00,01/09/10 16:00:00,15.0
431,01/10/10 00:03:00,01/09/10 16:03:00,14.0
432,01/10/10 00:11:00,01/09/10 16:11:00,13.0
433,01/10/10 00:16:00,01/09/10 16:16:00,13.0
434,01/10/10 00:25:00,01/09/10 16:25:00,13.0
435,01/10/10 00:53:00,01/09/10 16:53:00,12.2
436,01/10/10 01:13:00,01/09/10 17:13:00,12.0
437,01/10/10 01:23:00,01/09/10 17:23:00,12.0
438,01/10/10 01:53:00,01/09/10 17:53:00,11.7
439,01/10/10 02:53:00,01/09/10 18:53:00,11.1
440,01/10/10 03:53:00,01/09/10 19:53:00,11.1
441,01/10/10 04:53:00,01/09/10 20:53:00,11.1
442,01/10/10 05:53:00,01/09/10 21:53:00,11.1
443,01/10/10 06:53:00,01/09/10 22:53:00,11.7
444,01/10/10 07:53:00,01/09/10 23:53:00,11.7
445,01/10/10 07:59:00,01/09/10 23:59:00,#N/A
446,01/10/10 08:53:00,01/10/10 00:53:00,11.1
447,01/10/10 09:53:00,01/10/10 01:53:00,10.0
448,01/10/10 10:53:00,01/10/10 02:53:00,9.4
449,01/10/10 11:53:00,01/10/10 03:53:00,8.9
450,01/10/10 12:53:00,01/10/10 04:53:00,8.3
451,01/10/10 13:53:00,01/10/10 05:53:00,7.8
452,01/10/10 14:53:00,01/10/10 06:53:00,8.3
453,01/10/10 15:53:00,01/10/10 07:53:00,8.3
454,01/10/10 16:53:00,01/10/10 08:53:00,8.9
455,01/10/10 17:53:00,01/10/10 09:53:00,11.1
456,01/10/10 18:53:00,01/10/10 10:53:00,12.8
457,01/10/10 19:53:00,01/10/10 11:53:00,15.0
458,01/10/10 20:53:00,01/10/10 12:53:00,16.7
459,01/10/10 21:53:00,01/10/10 13:53:00,15.6
460,01/10/10 22:53:00,01/10/10 14:53:00,15.6
461,01/10/10 23:53:00,01/10/10 15:53:00,13.3
